,Date,Team,Relinquished,Notes,Player,Reg_games_missed,Post_games_missed,Out_for_season,Season,Year,Game_number,note_keyword,category
3121,2012-12-07,Indiana Pacers,Orlando Johnson,placed on IL,Orlando Johnson,2.0,0.0,0,regular,2012,20,roster move,healthy inactive
3123,2012-12-07,Toronto Raptors,Quincy Acy,placed on IL,Quincy Acy,3.0,0.0,0,regular,2012,20,roster move,healthy inactive
3127,2012-12-08,Dallas Mavericks,Shawn Marion,placed on IL with strained right groin,Shawn Marion,2.0,0.0,0,regular,2012,20,groin,upper leg
3128,2012-12-10,Portland Trailblazers,Nicolas Batum,placed on IL with sore back,Nicolas Batum,1.0,0.0,0,regular,2012,21,back,torso
3131,2012-12-10,Miami Heat,Terrel Harris,placed on IL,Terrel Harris,5.0,0.0,0,regular,2012,19,roster move,healthy inactive
3132,2012-12-10,Miami Heat,Udonis Haslem,placed on IL with illness,Udonis Haslem,1.0,0.0,0,regular,2012,19,sick,sick
3136,2012-12-12,Brooklyn Nets,Jerry Stackhouse,placed on IL with sore right knee,Jerry Stackhouse,5.0,0.0,0,regular,2012,21,knee,knee
3137,2012-12-12,Toronto Raptors,Andrea Bargnani,placed on IL with torn ligament in right elbow,Andrea Bargnani,26.0,0.0,0,regular,2012,23,elbow,arm
3142,2012-12-12,Indiana Pacers,Miles Plumlee,placed on IL,Miles Plumlee,4.0,0.0,0,regular,2012,22,roster move,healthy inactive
3143,2012-12-12,Miami Heat,Josh Harrellson,placed on IL,Josh Harrellson,6.0,0.0,0,regular,2012,20,roster move,healthy inactive
3145,2012-12-12,Atlanta Hawks,DeShawn Stevenson,placed on IL,DeShawn Stevenson,1.0,0.0,0,regular,2012,19,roster move,healthy inactive
3147,2012-12-12,Milwaukee Bucks,Ekpe Udoh,placed on IL with left wrist injury,Ekpe Udoh,1.0,0.0,0,regular,2012,20,wrist,arm
3149,2012-12-13,Portland Trailblazers,Wesley Matthews / Wes Matthews Jr.,placed on IL with bruised left hip,Wesley Matthews,1.0,0.0,0,regular,2012,22,hip,upper leg
3151,2012-12-13,Atlanta Hawks,Johan Petro,placed on IL,Johan Petro,1.0,0.0,0,regular,2012,20,roster move,healthy inactive
3154,2012-12-14,Oklahoma City Thunder,Daniel Orton,placed on IL,Daniel Orton,2.0,0.0,0,regular,2012,23,roster move,healthy inactive
3155,2012-12-14,Oklahoma City Thunder,Jeremy Lamb,placed on IL,Jeremy Lamb,1.0,0.0,0,regular,2012,23,roster move,healthy inactive
3157,2012-12-14,Toronto Raptors,Kyle Lowry,placed on IL with torn right triceps,Kyle Lowry,6.0,0.0,0,regular,2012,24,tricep,arm
3160,2012-12-14,Milwaukee Bucks,Tobias Harris,placed on IL with right elbow injury,Tobias Harris,1.0,0.0,0,regular,2012,21,elbow,arm
3161,2012-12-14,Brooklyn Nets,Tornike Shengelia,placed on IL,Tornike Shengelia,2.0,0.0,0,regular,2012,22,roster move,healthy inactive
3162,2012-12-15,Milwaukee Bucks,Mike Dunleavy Jr.,placed on IL with bruised left knee,Mike Dunleavy,1.0,0.0,0,regular,2012,22,knee,knee
3164,2012-12-15,Atlanta Hawks,Anthony Morrow,placed on IL with sore back,Anthony Morrow,2.0,0.0,0,regular,2012,21,back,torso
3168,2012-12-16,New Orleans Hornets,Jason Smith,placed on IL with right shoulder injury,Jason Smith,6.0,0.0,0,regular,2012,23,shoulder,torso
3169,2012-12-16,Portland Trailblazers,Joel Freeland,placed on IL with finger injury,Joel Freeland,1.0,0.0,0,regular,2012,23,finger,hand
3174,2012-12-17,Memphis Grizzlies,Josh Selby,placed on IL,Josh Selby,3.0,0.0,0,regular,2012,22,roster move,healthy inactive
3175,2012-12-18,Milwaukee Bucks,Tobias Harris,placed on IL,Tobias Harris,5.0,0.0,0,regular,2012,23,roster move,healthy inactive
3178,2012-12-18,Brooklyn Nets,Josh Childress,placed on IL with sore left foot,Josh Childress,2.0,0.0,0,regular,2012,24,foot,foot
3180,2012-12-18,Denver Nuggets,Anthony Randolph,placed on IL with illness,Anthony Randolph,1.0,0.0,0,regular,2012,26,sick,sick
3182,2012-12-18,Toronto Raptors,Jeremy Pargo,placed on IL,Jeremy Pargo,1.0,0.0,0,regular,2012,26,roster move,healthy inactive
3186,2012-12-19,Oklahoma City Thunder,DeAndre Liggins,placed on IL,DeAndre Liggins,2.0,0.0,0,regular,2012,25,roster move,healthy inactive
3190,2012-12-19,Sacramento Kings,Tyreke Evans,placed on IL with sore left knee,Tyreke Evans,10.0,0.0,0,regular,2012,25,knee,knee
3191,2012-12-19,Atlanta Hawks,Devin Harris,placed on IL with left foot injury,Devin Harris,11.0,0.0,0,regular,2012,23,foot,foot
3192,2012-12-19,Cleveland Cavaliers,Anderson Varejao,placed on IL with bruised right knee,Anderson Varejao,55.0,0.0,1,regular,2012,27,knee,knee
3193,2012-12-19,Indiana Pacers,Orlando Johnson,placed on IL,Orlando Johnson,2.0,0.0,0,regular,2012,26,roster move,healthy inactive
3194,2012-12-20,Denver Nuggets,Julyan Stone,placed on IL,Julyan Stone,4.0,0.0,0,regular,2012,27,roster move,healthy inactive
3195,2012-12-20,Portland Trailblazers,Nolan Smith,placed on IL with illness,Nolan Smith,3.0,0.0,0,regular,2012,24,sick,sick
3200,2012-12-21,San Antonio Spurs,Cory Joseph,placed on IL,Cory Joseph,13.0,0.0,0,regular,2012,28,roster move,healthy inactive
3202,2012-12-21,Detroit Pistons,Corey Maggette,placed on IL,Corey Maggette,2.0,0.0,0,regular,2012,29,roster move,healthy inactive
3203,2012-12-21,Cleveland Cavaliers,Donald Sloan,placed on IL,Donald Sloan,54.0,0.0,1,regular,2012,28,roster move,healthy inactive
3205,2012-12-22,Miami Heat,Chris Bosh,placed on IL with flu,Chris Bosh,1.0,0.0,0,regular,2012,24,sick,sick
3208,2012-12-22,Indiana Pacers,Gerald Green (b),placed on IL with sprained left ankle,Gerald Green,1.0,0.0,0,regular,2012,28,ankle,lower leg
3210,2012-12-22,Houston Rockets,Patrick Patterson,placed on IL with bone bruise in right foot,Patrick Patterson,4.0,0.0,0,regular,2012,26,foot,foot
3211,2012-12-22,Phoenix Suns,Diante Garrett,placed on IL,Diante Garrett,1.0,0.0,0,regular,2012,27,roster move,healthy inactive
3216,2012-12-23,Phoenix Suns,Michael Beasley,placed on IL with illness,Michael Beasley,1.0,0.0,0,regular,2012,28,sick,sick
3220,2012-12-23,Dallas Mavericks,Bernard James,placed on IL,Bernard James,1.0,0.0,0,regular,2012,28,roster move,healthy inactive
3221,2012-12-23,Brooklyn Nets,Mirza Teletovic,placed on IL,Mirza Teletovic,1.0,0.0,0,regular,2012,26,roster move,healthy inactive
3224,2012-12-25,Brooklyn Nets,Kris Humphries,placed on IL with abdominal injury,Kris Humphries,4.0,0.0,0,regular,2012,27,abdominal,torso
3226,2012-12-25,Oklahoma City Thunder,Daniel Orton,placed on IL,Daniel Orton,10.0,0.0,0,regular,2012,27,roster move,healthy inactive
3229,2012-12-26,Phoenix Suns,Diante Garrett,placed on IL,Diante Garrett,1.0,0.0,0,regular,2012,29,roster move,healthy inactive
3231,2012-12-26,Toronto Raptors,Jonas Valanciunas,placed on IL with fractured right ring finger,Jonas Valanciunas,18.0,0.0,0,regular,2012,29,finger,hand
3233,2012-12-26,Memphis Grizzlies,Tony Wroten Jr.,placed on IL,Tony Wroten,2.0,0.0,0,regular,2012,26,roster move,healthy inactive
3234,2012-12-26,Miami Heat,Dexter Pittman,placed on IL,Dexter Pittman,12.0,0.0,0,regular,2012,26,roster move,healthy inactive
3237,2012-12-26,Charlotte Bobcats,Byron Mullens / B.J. Mullens,placed on IL,Byron Mullens,19.0,0.0,0,regular,2012,28,roster move,healthy inactive
3240,2012-12-26,Miami Heat,Ray Allen,placed on IL with sore right shoulder,Ray Allen,1.0,0.0,0,regular,2012,26,shoulder,torso
3241,2012-12-26,Cleveland Cavaliers,Samardo Samuels,placed on IL,Samardo Samuels,4.0,0.0,0,regular,2012,30,roster move,healthy inactive
3243,2012-12-26,Milwaukee Bucks,Joel Przybilla,placed on IL,Joel Przybilla,13.0,0.0,0,regular,2012,27,roster move,healthy inactive
3245,2012-12-26,Portland Trailblazers,Wesley Matthews / Wes Matthews Jr.,placed on IL with left hip injury,Wesley Matthews,3.0,0.0,0,regular,2012,27,hip,upper leg
3246,2012-12-26,Detroit Pistons,Viacheslav Kravtsov / Viacheslav Kravstov / Sasha Kravtsov,placed on IL,Viacheslav Kravtsov,8.0,0.0,0,regular,2012,31,roster move,healthy inactive
3247,2012-12-27,Oklahoma City Thunder,Perry Jones III,placed on IL,Perry Jones,2.0,0.0,0,regular,2012,28,roster move,healthy inactive
3248,2012-12-27,Oklahoma City Thunder,DeAndre Liggins,placed on IL,DeAndre Liggins,2.0,0.0,0,regular,2012,28,roster move,healthy inactive
3250,2012-12-27,Dallas Mavericks,Rodrigue Beaubois,placed on IL with flu,Rodrigue Beaubois,1.0,0.0,0,regular,2012,29,sick,sick
3251,2012-12-28,Indiana Pacers,Orlando Johnson,placed on IL,Orlando Johnson,4.0,0.0,0,regular,2012,29,roster move,healthy inactive
3252,2012-12-28,Phoenix Suns,Goran Dragic,placed on IL with bruised/sore left hip,Goran Dragic,1.0,0.0,0,regular,2012,30,hip,upper leg
3255,2012-12-28,Detroit Pistons,Rodney Stuckey,placed on IL with sprained left ankle,Rodney Stuckey,3.0,0.0,0,regular,2012,32,ankle,lower leg
3261,2012-12-28,Brooklyn Nets,Tornike Shengelia,placed on IL with flu,Tornike Shengelia,1.0,0.0,0,regular,2012,29,sick,sick
3262,2012-12-28,Dallas Mavericks,Bernard James,placed on IL,Bernard James,2.0,0.0,0,regular,2012,30,roster move,healthy inactive
3265,2012-12-28,Miami Heat,Josh Harrellson,placed on IL,Josh Harrellson,1.0,0.0,0,regular,2012,27,roster move,healthy inactive
3266,2012-12-28,Denver Nuggets,Quincy Miller,placed on IL,Quincy Miller,43.0,0.0,0,regular,2012,31,roster move,healthy inactive
3268,2012-12-29,Phoenix Suns,Jermaine O'Neal,placed on IL,Jermaine O'Neal,1.0,0.0,0,regular,2012,31,roster move,healthy inactive
3270,2012-12-29,Houston Rockets,Terrence Jones,placed on IL,Terrence Jones,26.0,0.0,0,regular,2012,30,roster move,healthy inactive
3273,2012-12-29,Orlando Magic,Glen Davis,placed on IL with sprained left shoulder,Glen Davis,7.0,0.0,0,regular,2012,30,shoulder,torso
3274,2012-12-29,New Orleans Hornets,Darius Miller,placed on IL,Darius Miller,15.0,0.0,0,regular,2012,30,roster move,healthy inactive
3276,2012-12-29,Miami Heat,Udonis Haslem,placed on IL with shoulder injury,Udonis Haslem,1.0,0.0,0,regular,2012,28,shoulder,torso
3277,2012-12-29,Cleveland Cavaliers,Daniel Gibson,placed on IL with concussion,Daniel Gibson,7.0,0.0,0,regular,2012,32,head,head
3280,2012-12-29,Milwaukee Bucks,Doron Lamb,placed on IL,Doron Lamb,2.0,0.0,0,regular,2012,28,roster move,healthy inactive
3286,2012-12-31,Phoenix Suns,Diante Garrett,placed on IL,Diante Garrett,16.0,0.0,0,regular,2012,32,roster move,healthy inactive
3288,2012-12-31,Brooklyn Nets,Gerald Wallace,placed on IL with sore/bruised left knee,Gerald Wallace,1.0,0.0,0,regular,2012,31,knee,knee
3289,2012-12-31,Miami Heat,Terrel Harris,placed on IL,Terrel Harris,,,1,regular,2012,29,roster move,healthy inactive
3290,2012-12-31,Memphis Grizzlies,Quincy Pondexter,placed on IL with sprained MCL in left knee,Quincy Pondexter,6.0,0.0,0,regular,2012,28,MCL,knee
3292,2013-01-01,Portland Trailblazers,Meyers Leonard,placed on IL with sprained right ankle,Meyers Leonard,10.0,0.0,0,regular,2012,30,ankle,lower leg
3294,2013-01-01,New York Knicks,Raymond Felton,placed on IL with fractured right pinky finger,Raymond Felton,10.0,0.0,0,regular,2012,31,finger,hand
3296,2013-01-01,Dallas Mavericks,Brandan Wright,placed on IL with strained left quadricep,Brandan Wright,4.0,0.0,0,regular,2012,32,quad,upper leg
3299,2013-01-02,Brooklyn Nets,Jerry Stackhouse,placed on IL with hamstring injury,Jerry Stackhouse,1.0,0.0,0,regular,2012,32,hamstring,upper leg
3301,2013-01-02,Milwaukee Bucks,Beno Udrih,placed on IL with right ankle injury,Beno Udrih,1.0,0.0,0,regular,2012,30,ankle,lower leg
3303,2013-01-02,Boston Celtics,Chris Wilcox,placed on IL sprained right thumb,Chris Wilcox,7.0,0.0,0,regular,2012,31,finger,hand
3306,2013-01-04,Detroit Pistons,Khris Middleton,placed on IL,Khris Middleton,1.0,0.0,0,regular,2012,35,roster move,healthy inactive
3307,2013-01-04,Indiana Pacers,Miles Plumlee,placed on IL,Miles Plumlee,4.0,0.0,0,regular,2012,33,roster move,healthy inactive
3308,2013-01-04,Brooklyn Nets,Kris Humphries,placed on IL with sprained left ankle,Kris Humphries,2.0,0.0,0,regular,2012,33,ankle,lower leg
3310,2013-01-04,Cleveland Cavaliers,Jon Leuer,placed on IL,Jon Leuer,2.0,0.0,0,regular,2012,34,roster move,healthy inactive
3314,2013-01-04,Milwaukee Bucks,Doron Lamb,placed on IL,Doron Lamb,1.0,0.0,0,regular,2012,31,roster move,healthy inactive
3315,2013-01-05,Milwaukee Bucks,Ersan Ilyasova,placed on IL with sprained right ankle,Ersan Ilyasova,1.0,0.0,0,regular,2012,32,ankle,lower leg
3317,2013-01-06,Charlotte Bobcats,Hakim Warrick,placed on IL with illness,Hakim Warrick,2.0,0.0,0,regular,2012,33,sick,sick
3318,2013-01-06,Detroit Pistons,Corey Maggette,placed on IL with flu,Corey Maggette,3.0,0.0,0,regular,2012,36,sick,sick
3320,2013-01-07,Portland Trailblazers,Will Barton,placed on IL,Will Barton,1.0,0.0,0,regular,2012,34,roster move,healthy inactive
3321,2013-01-07,Sacramento Kings,Marcus Thornton (T.),placed on IL with sprained left ankle,Marcus Thornton,1.0,0.0,0,regular,2012,35,ankle,lower leg
3325,2013-01-08,Houston Rockets,Patrick Beverley,placed on IL,Patrick Beverley,4.0,0.0,0,regular,2012,35,roster move,healthy inactive
3329,2013-01-08,Milwaukee Bucks,Doron Lamb,placed on IL,Doron Lamb,,,1,regular,2012,33,roster move,healthy inactive
3330,2013-01-09,Atlanta Hawks,DeShawn Stevenson,placed on IL with knee injury,DeShawn Stevenson,1.0,0.0,0,regular,2012,34,knee,knee
3332,2013-01-09,Utah Jazz,Maurice Williams / Mo Williams,placed on IL recovering from surgery on right thumb,Mo Williams,24.0,0.0,0,regular,2012,37,finger,hand
3334,2013-01-09,Dallas Mavericks,Bernard James,placed on IL,Bernard James,1.0,0.0,0,regular,2012,36,roster move,healthy inactive
3335,2013-01-09,Dallas Mavericks,Jared Cunningham,placed on IL,Jared Cunningham,46.0,0.0,1,regular,2012,36,roster move,healthy inactive
3338,2013-01-10,Dallas Mavericks,Dominique Jones,placed on IL,Dominique Jones,5.0,0.0,0,regular,2012,37,roster move,healthy inactive
3340,2013-01-10,Sacramento Kings,Tyler Honeycutt,placed on IL,Tyler Honeycutt,1.0,0.0,0,regular,2012,36,roster move,healthy inactive
3342,2013-01-10,Miami Heat,Shane Battier,placed on IL with right hamstring injury,Shane Battier,3.0,0.0,0,regular,2012,34,hamstring,upper leg
3345,2013-01-11,Atlanta Hawks,Anthony Morrow,placed on IL,Anthony Morrow,5.0,0.0,0,regular,2012,35,roster move,healthy inactive
3347,2013-01-11,Memphis Grizzlies,Tony Wroten Jr.,placed on IL,Tony Wroten,43.0,0.0,0,regular,2012,34,roster move,healthy inactive
3351,2013-01-12,Washington Wizards,Cartier Martin,placed on IL with hyperextended left knee,Cartier Martin,22.0,0.0,0,regular,2012,34,knee,knee
3353,2013-01-12,Sacramento Kings,Aaron Brooks,placed on IL with flu,Aaron Brooks,1.0,0.0,0,regular,2012,37,sick,sick
3355,2013-01-12,Indiana Pacers,Paul George,placed on IL with illness,Paul George,1.0,0.0,0,regular,2012,37,sick,sick
3357,2013-01-13,Los Angeles Lakers,Jordan Hill,placed on IL with left hip injury,Jordan Hill,45.0,2.0,0,regular,2012,37,hip,upper leg
3358,2013-01-13,Denver Nuggets,Julyan Stone,placed on IL,Julyan Stone,2.0,0.0,0,regular,2012,39,roster move,healthy inactive
3360,2013-01-13,Indiana Pacers,Miles Plumlee,placed on IL,Miles Plumlee,6.0,0.0,0,regular,2012,38,roster move,healthy inactive
3362,2013-01-13,Oklahoma City Thunder,Serge Ibaka,placed on IL with bruised chest,Serge Ibaka,2.0,0.0,0,regular,2012,37,chest,torso
3365,2013-01-14,Orlando Magic,Gustavo Ayon,placed on IL with bruised right thigh,Gustavo Ayon,4.0,0.0,0,regular,2012,37,quad,upper leg
3366,2013-01-14,Sacramento Kings,Tyler Honeycutt,placed on IL,Tyler Honeycutt,9.0,0.0,0,regular,2012,38,roster move,healthy inactive
3369,2013-01-15,Brooklyn Nets,Gerald Wallace,placed on IL with bruised ribs,Gerald Wallace,1.0,0.0,0,regular,2012,38,ribs,torso
3370,2013-01-15,Brooklyn Nets,Tornike Shengelia,placed on IL,Tornike Shengelia,14.0,0.0,0,regular,2012,38,roster move,healthy inactive
3373,2013-01-16,Oklahoma City Thunder,Daniel Orton,placed on IL,Daniel Orton,9.0,0.0,0,regular,2012,39,roster move,healthy inactive
3375,2013-01-16,Denver Nuggets,Wilson Chandler,placed on IL,Wilson Chandler,31.0,0.0,0,regular,2012,41,roster move,healthy inactive
3378,2013-01-16,Dallas Mavericks,Dominique Jones,placed on IL (P),Dominique Jones,2.0,0.0,0,regular,2012,40,roster move,healthy inactive
3380,2013-01-16,Miami Heat,Josh Harrellson,placed on IL,Josh Harrellson,45.0,0.0,1,regular,2012,37,roster move,healthy inactive
3383,2013-01-16,San Antonio Spurs,Emanuel Ginobili / Manu Ginobili,placed on IL with strained left hamstring,Manu Ginobili,4.0,0.0,0,regular,2012,41,hamstring,upper leg
3384,2013-01-17,Miami Heat,Jarvis Varnado,placed on IL,Jarvis Varnado,8.0,0.0,0,regular,2012,38,roster move,healthy inactive
3386,2013-01-17,New York Knicks,Marcus Camby,placed on IL with strained plantar fascia in left foot,Marcus Camby,18.0,0.0,0,regular,2012,38,foot,foot
3388,2013-01-17,Detroit Pistons,Khris Middleton,placed on IL,Khris Middleton,5.0,0.0,0,regular,2012,39,roster move,healthy inactive
3389,2013-01-17,Detroit Pistons,Kim English,placed on IL,Kim English,1.0,0.0,0,regular,2012,39,roster move,healthy inactive
3393,2013-01-19,Minnesota Timberwolves,Malcolm Lee / Malcom Lee,placed on IL recovering from surgery on right knee and right hip (out for season),Malcolm Lee,45.0,0.0,1,regular,2012,37,knee,knee
3395,2013-01-19,Portland Trailblazers,Aleksandar Pavlovic / Sasha Pavlovic,placed on IL,Sasha Pavlovic,4.0,0.0,0,regular,2012,40,roster move,healthy inactive
3396,2013-01-19,Atlanta Hawks,Louis Williams / Lou Williams,placed on IL with torn ACL in right knee (out for season),Lou Williams,42.0,0.0,1,regular,2012,40,ACL,knee
3397,2013-01-20,Dallas Mavericks,Rodrigue Beaubois,placed on IL,Rodrigue Beaubois,1.0,0.0,0,regular,2012,42,roster move,healthy inactive
3399,2013-01-20,Detroit Pistons,Viacheslav Kravtsov / Viacheslav Kravstov / Sasha Kravtsov,placed on IL,Viacheslav Kravtsov,7.0,0.0,0,regular,2012,40,roster move,healthy inactive
3401,2013-01-21,Atlanta Hawks,Anthony Morrow,placed on IL,Anthony Morrow,4.0,0.0,0,regular,2012,41,roster move,healthy inactive
3402,2013-01-21,Brooklyn Nets,Tyshawn Taylor,placed on IL,Tyshawn Taylor,4.0,0.0,0,regular,2012,41,roster move,healthy inactive
3404,2013-01-22,Oklahoma City Thunder,Jeremy Lamb,placed on IL with back injury,Jeremy Lamb,12.0,0.0,0,regular,2012,42,back,torso
3405,2013-01-22,Orlando Magic,Hidayet Turkoglu / Hedo Turkoglu,placed on IL,Hedo Turkoglu,3.0,0.0,0,regular,2012,41,roster move,healthy inactive
3407,2013-01-22,Milwaukee Bucks,Marquis Daniels,placed on IL with illness,Marquis Daniels,2.0,0.0,0,regular,2012,40,sick,sick
3409,2013-01-23,Memphis Grizzlies,Jon Leuer,placed on IL,Jon Leuer,1.0,0.0,0,regular,2012,41,roster move,healthy inactive
3411,2013-01-23,San Antonio Spurs,Kawhi Leonard,placed on IL with left knee injury,Kawhi Leonard,1.0,0.0,0,regular,2012,45,knee,knee
3413,2013-01-23,Phoenix Suns,Jermaine O'Neal,placed on IL,Jermaine O'Neal,7.0,0.0,0,regular,2012,42,roster move,healthy inactive
3415,2013-01-25,Dallas Mavericks,Dominique Jones,placed on IL,Dominique Jones,2.0,0.0,0,regular,2012,43,roster move,healthy inactive
3419,2013-01-26,Indiana Pacers,Gerald Green (b),placed on IL with illness,Gerald Green,1.0,0.0,0,regular,2012,44,sick,sick
3422,2013-01-26,Milwaukee Bucks,Joel Przybilla,placed on IL,Joel Przybilla,2.0,0.0,0,regular,2012,42,roster move,healthy inactive
3423,2013-01-26,New York Knicks,Rasheed Wallace,placed on IL with fractured left foot,Rasheed Wallace,40.0,0.0,0,regular,2012,41,foot,foot
3424,2013-01-27,Portland Trailblazers,Jared Jeffries,placed on IL with hip injury,Jared Jeffries,1.0,0.0,0,regular,2012,44,hip,upper leg
3426,2013-01-27,Memphis Grizzlies,Quincy Pondexter,placed on IL with sprained MCL in left knee,Quincy Pondexter,7.0,0.0,0,regular,2012,43,MCL,knee
3427,2013-01-27,Detroit Pistons,Rodney Stuckey,placed on IL,Rodney Stuckey,1.0,0.0,0,regular,2012,44,roster move,healthy inactive
3431,2013-01-28,Golden State Warriors,Jeremy Tyler,placed on IL,Jeremy Tyler,1.0,0.0,0,regular,2012,44,roster move,healthy inactive
3434,2013-01-28,Denver Nuggets,JaVale McGee,placed on IL with sore left shin,JaVale McGee,1.0,0.0,0,regular,2012,46,shin,lower leg
3436,2013-01-28,Orlando Magic,Arron Afflalo,placed on IL with strained left calf,Arron Afflalo,6.0,0.0,0,regular,2012,44,calf,lower leg
