,Date,Team,Relinquished,Notes,Player,Reg_games_missed,Post_games_missed,Out_for_season,Season,Year,Game_number,note_keyword,category
10080,2018-02-07,Miami Heat,Wayne Ellington,strained right shoulder (DTD),Wayne Ellington,1,0,,regular,2017,55,shoulder,torso
10081,2018-02-07,Utah Jazz,Ekpe Udoh,placed on IL for personal reasons,Ekpe Udoh,1,0,,regular,2017,54,personal reasons,healthy inactive
10082,2018-02-07,New York Knicks,Ron Baker,surgery on right shoulder to repair dislocation (out for season),Ron Baker,1,0,,regular,2017,56,shoulder,torso
10083,2018-02-07,Indiana Pacers,T.J. Leaf,sore left calf (DTD),TJ Leaf,1,0,,regular,2017,56,calf,lower leg
10084,2018-02-07,Houston Rockets,Eric Gordon,sore lower back (DTD),Eric Gordon,1,0,,regular,2017,53,back,torso
10086,2018-02-08,Dallas Mavericks,Johnathan Motley,sprained left ankle (DTD),Johnathan Motley,1,0,,regular,2017,55,ankle,lower leg
10087,2018-02-08,Dallas Mavericks,Seth Curry,surgery on left leg to repair stress fracture (out for season),Seth Curry,1,0,,regular,2017,55,leg,leg
10088,2018-02-08,New York Knicks,Enes Kanter,oral surgery (DTD),Enes Kanter,1,0,,regular,2017,56,other,other
10089,2018-02-08,Atlanta Hawks,DeAndre' Bembry / DeAndre Bembry,strained left adductor (DTD),DeAndre' Bembry,1,0,,regular,2017,55,hip,upper leg
10090,2018-02-09,San Antonio Spurs,Dejounte Murray,sprained left ankle (DTD),Dejounte Murray,1,0,,regular,2017,57,ankle,lower leg
10094,2018-02-09,San Antonio Spurs,(William) Tony Parker,tightness in back (DTD),Tony Parker,1,0,,regular,2017,57,back,torso
10095,2018-02-09,Atlanta Hawks,DeAndre' Bembry / DeAndre Bembry,strained left adductor (DTD),DeAndre' Bembry,1,0,,regular,2017,56,hip,upper leg
10096,2018-02-09,Los Angeles Clippers,Milos Teodosic,sore right foot (DTD),Milos Teodosic,2,0,,regular,2017,53,foot,foot
10100,2018-02-10,Milwaukee Bucks,John Henson,sore right hamstring (DTD),John Henson,1,0,,regular,2017,55,hamstring,upper leg
10101,2018-02-10,Memphis Grizzlies,Wayne Selden Jr.,sore right knee (DTD),Wayne Selden,1,0,,regular,2017,55,knee,knee
10103,2018-02-10,Phoenix Suns,Tyler Ulis,back injury (DTD),Tyler Ulis,1,0,,regular,2017,57,back,torso
10104,2018-02-10,Washington Wizards,Markieff Morris,illness (DTD),Markieff Morris,1,0,,regular,2017,56,sick,sick
10106,2018-02-11,San Antonio Spurs,LaMarcus Aldridge,sore right knee (DTD),LaMarcus Aldridge,1,0,,regular,2017,58,knee,knee
10107,2018-02-11,Dallas Mavericks,Salah Mejri,stiff neck (DTD),Salah Mejri,1,0,,regular,2017,57,neck,head
10108,2018-02-11,Washington Wizards,Tim Frazier,fractured nose (DTD),Tim Frazier,1,0,,regular,2017,57,nose,head
10110,2018-02-11,Sacramento Kings,Bruno Caboclo,placed on IL for personal reasons,Bruno Caboclo,1,0,,regular,2017,55,personal reasons,healthy inactive
10112,2018-02-11,Dallas Mavericks,Jose Juan Barea / Jose Barea / J.J. Barea,rest (DTD),JJ Barea,1,0,,regular,2017,57,rest,rest
10115,2018-02-12,Utah Jazz,Tony Bradley,gastroenteritis (DTD),Tony Bradley,1,0,,regular,2017,57,sick,sick
10116,2018-02-13,New York Knicks,Kristaps Porzingis,surgery on left knee to repair torn ACL (out for season),Kristaps Porzingis,1,0,,regular,2017,59,ACL,knee
10120,2018-02-14,Phoenix Suns,Tyson Chandler,neck spasms (DTD),Tyson Chandler,1,0,,regular,2017,59,neck,head
10121,2018-02-14,Houston Rockets,Eric Gordon,bruised right knee (DTD),Eric Gordon,1,0,,regular,2017,57,knee,knee
10122,2018-02-14,Brooklyn Nets,Jahlil Okafor,tightness in left calf (DTD),Jahlil Okafor,1,0,,regular,2017,59,calf,lower leg
10123,2018-02-14,Atlanta Hawks,Kent Bazemore,rest (DTD),Kent Bazemore,1,0,,regular,2017,59,rest,rest
10125,2018-02-14,Philadelphia 76ers,Joel Embiid,sore right ankle (DTD),Joel Embiid,1,0,,regular,2017,55,ankle,lower leg
10126,2018-02-14,Atlanta Hawks,Dennis Schroder,tightness in lower back (DTD),Dennis Schroder,1,0,,regular,2017,59,back,torso
10127,2018-02-15,Los Angeles Lakers,Channing Frye,placed on IL for personal reasons,Channing Frye,1,0,,regular,2017,57,personal reasons,healthy inactive
10128,2018-02-15,Denver Nuggets,Kenneth Faried,placed on IL for personal reasons,Kenneth Faried,1,0,,regular,2017,58,personal reasons,healthy inactive
10129,2018-02-15,Denver Nuggets,Richard Jefferson,right wrist injury (DTD),Richard Jefferson,5,0,,regular,2017,58,wrist,arm
10130,2018-02-16,Los Angeles Lakers,Channing Frye,appendectomy (out indefinitely),Channing Frye,1,0,,regular,2017,58,sick,sick
10131,2018-02-17,Los Angeles Lakers,Channing Frye,appendectomy (out indefinitely),Channing Frye,1,0,,regular,2017,58,sick,sick
10133,2018-02-22,Atlanta Hawks,Antonius Cleveland,left ankle injury (DTD),Antonius Cleveland,1,0,,regular,2017,60,ankle,lower leg
10137,2018-02-22,Atlanta Hawks,Malcolm Delaney,strained right knee (DTD),Malcolm Delaney,2,0,,regular,2017,60,knee,knee
10139,2018-02-22,Memphis Grizzlies,Chandler Parsons,illness (DTD),Chandler Parsons,1,0,,regular,2017,57,sick,sick
10140,2018-02-23,Los Angeles Clippers,Danilo Gallinari,sprained right hand (DTD),Danilo Gallinari,1,0,,regular,2017,58,hand,hand
10141,2018-02-23,Utah Jazz,Raulzinho Neto / Raul Neto,sprained right ankle (DTD),Raul Neto,3,0,,regular,2017,59,ankle,lower leg
10142,2018-02-23,Orlando Magic,Marreese Speights,personal reasons (DTD),Marreese Speights,2,0,,regular,2017,59,personal reasons,healthy inactive
10144,2018-02-23,Houston Rockets,Eric Gordon,illness (DTD),Eric Gordon,3,0,,regular,2017,58,sick,sick
10145,2018-02-23,San Antonio Spurs,Danny Green,illness (DTD),Danny Green,1,0,,regular,2017,60,sick,sick
10146,2018-02-24,Chicago Bulls,Paul Zipser,left foot injury (DTD),Paul Zipser,1,0,,regular,2017,59,foot,foot
10147,2018-02-24,Memphis Grizzlies,Marc Gasol,DNP,Marc Gasol,1,0,,regular,2017,58,other,other
10149,2018-02-24,Los Angeles Lakers,Channing Frye,recovering from appendectomy (DTD),Channing Frye,1,0,,regular,2017,59,sick,sick
10150,2018-02-25,San Antonio Spurs,Emanuel Ginobili / Manu Ginobili,bruised sternum (DTD),Manu Ginobili,1,0,,regular,2017,61,other,other
10152,2018-02-25,Minnesota Timberwolves,Jimmy Butler,surgery on right knee to repair meniscus injury,Jimmy Butler,1,0,,regular,2017,64,knee,knee
10153,2018-02-26,Houston Rockets,Ryan Anderson,sore left groin/hip (DTD),Ryan Anderson,9,0,,regular,2017,60,groin,upper leg
10154,2018-02-26,Houston Rockets,Clint Capela,illness (DTD),Clint Capela,1,0,,regular,2017,60,sick,sick
10155,2018-02-26,Houston Rockets,Brandan Wright,sore right knee (DTD),Brandan Wright,1,0,,regular,2017,60,knee,knee
10156,2018-02-26,Sacramento Kings,Garrett Temple,back injury (DTD),Garrett Temple,2,0,,regular,2017,60,back,torso
10157,2018-02-26,Atlanta Hawks,DeAndre' Bembry / DeAndre Bembry,strained abdominal (DTD),DeAndre' Bembry,1,0,,regular,2017,61,abdominal,torso
10158,2018-02-26,Brooklyn Nets,Jahlil Okafor,illness (DTD),Jahlil Okafor,3,0,,regular,2017,61,sick,sick
10159,2018-02-27,Memphis Grizzlies,Deyonta Davis,left ankle injury (DTD),Deyonta Davis,1,0,,regular,2017,60,ankle,lower leg
10165,2018-02-28,Los Angeles Lakers,Josh Hart,fractured left hand (out indefinitely),Josh Hart,1,0,,regular,2017,61,hand,hand
10167,2018-02-28,Boston Celtics,Daniel Theis,sore right hamstring (DTD),Daniel Theis,1,0,,regular,2017,63,hamstring,upper leg
10168,2018-02-28,Milwaukee Bucks,Tony Snell,bruised right thigh (DTD),Tony Snell,2,0,,regular,2017,61,quad,upper leg
10169,2018-02-28,Charlotte Hornets,Michael Kidd-Gilchrist,sore left hamstring (DTD),Michael Kidd-Gilchrist,1,0,,regular,2017,62,hamstring,upper leg
10170,2018-03-01,Miami Heat,Wayne Ellington,bruised left quadricep (DTD),Wayne Ellington,4,0,,regular,2017,62,quad,upper leg
10172,2018-03-01,Minnesota Timberwolves,Aaron Brooks,personal reasons (DTD),Aaron Brooks,1,0,,regular,2017,65,personal reasons,healthy inactive
10174,2018-03-02,Minnesota Timberwolves,Aaron Brooks,placed on IL for personal reasons,Aaron Brooks,1,0,,regular,2017,66,personal reasons,healthy inactive
10176,2018-03-02,Los Angeles Lakers,Josh Hart,surgery on left hand to repair fracture (out indefinitely),Josh Hart,1,0,,regular,2017,62,hand,hand
10177,2018-03-02,Memphis Grizzlies,Andrew Harrison,right wrist injury (DTD),Andrew Harrison,1,0,,regular,2017,61,wrist,arm
10178,2018-03-02,Memphis Grizzlies,JaMychal Green,illness (DTD),JaMychal Green,1,0,,regular,2017,61,sick,sick
10179,2018-03-02,Los Angeles Clippers,Danilo Gallinari,fractured right hand (out indefinitely),Danilo Gallinari,1,0,,regular,2017,61,hand,hand
10181,2018-03-03,Memphis Grizzlies,Wayne Selden Jr.,sore right knee (DTD),Wayne Selden,1,0,,regular,2017,62,knee,knee
10183,2018-03-03,Miami Heat,Edrice Adebayo / Bam Adebayo,personal reasons (DTD),Bam Adebayo,1,0,,regular,2017,63,personal reasons,healthy inactive
10185,2018-03-04,Washington Wizards,Kelly Oubre Jr.,sore left foot (DTD),Kelly Oubre,1,0,,regular,2017,64,foot,foot
10186,2018-03-04,New Orleans Pelicans,Emeka Okafor,sprained right ankle (DTD),Emeka Okafor,1,0,,regular,2017,62,ankle,lower leg
10189,2018-03-04,Cleveland Cavaliers,Tristan Thompson,sprained right ankle (DTD),Tristan Thompson,1,0,,regular,2017,63,ankle,lower leg
10190,2018-03-04,Memphis Grizzlies,Mario Chalmers,right hamstring injury (DTD),Mario Chalmers,1,0,,regular,2017,63,hamstring,upper leg
10192,2018-03-05,Utah Jazz,Derrick Favors,neck spasms (DTD),Derrick Favors,1,0,,regular,2017,64,neck,head
10193,2018-03-05,Charlotte Hornets,Michael Carter-Williams,sprained left shoulder (out for season),Michael Carter-Williams,1,0,,regular,2017,65,shoulder,torso
10194,2018-03-05,Atlanta Hawks,Malcolm Delaney,sprained left ankle (out for season),Malcolm Delaney,1,0,,regular,2017,65,ankle,lower leg
10195,2018-03-05,Houston Rockets,Joe Johnson,illness (DTD),Joe Johnson,1,0,,regular,2017,63,sick,sick
10196,2018-03-05,Memphis Grizzlies,Mario Chalmers,right hamstring injury (DTD),Mario Chalmers,1,0,,regular,2017,63,hamstring,upper leg
10197,2018-03-05,Memphis Grizzlies,Jarell Martin,right knee injury (DTD),Jarell Martin,2,0,,regular,2017,63,knee,knee
10198,2018-03-05,Memphis Grizzlies,Ben McLemore,placed on IL for personal reasons,Ben McLemore,1,0,,regular,2017,63,personal reasons,healthy inactive
10199,2018-03-05,Milwaukee Bucks,Tyler Zeller,sore back (DTD),Tyler Zeller,1,0,,regular,2017,64,back,torso
10201,2018-03-06,New York Knicks,Courtney Lee,placed on IL for personal reasons,Courtney Lee,1,0,,regular,2017,65,personal reasons,healthy inactive
10204,2018-03-07,Memphis Grizzlies,Chandler Parsons,placed on IL for personal reasons,Chandler Parsons,1,0,,regular,2017,64,personal reasons,healthy inactive
10205,2018-03-07,Memphis Grizzlies,Mario Chalmers,right hamstring injury (DTD),Mario Chalmers,1,0,,regular,2017,64,hamstring,upper leg
10208,2018-03-07,San Antonio Spurs,Pau Gasol,sprained right shoulder (DTD),Pau Gasol,1,0,,regular,2017,65,shoulder,torso
10209,2018-03-07,Golden State Warriors,Jordan Bell,sprained right ankle (DTD),Jordan Bell,1,0,,regular,2017,65,ankle,lower leg
10211,2018-03-08,San Antonio Spurs,Pau Gasol,sprained ACL in right knee (DTD),Pau Gasol,1,0,,regular,2017,65,ACL,knee
10214,2018-03-08,Orlando Magic,Evan Fournier,sprained MCL in left knee (out for season),Evan Fournier,1,0,,regular,2017,66,MCL,knee
10215,2018-03-09,Boston Celtics,Jaylen Brown,concussion (out indefinitely),Jaylen Brown,1,0,,regular,2017,67,head,head
10217,2018-03-09,Charlotte Hornets,Michael Carter-Williams,surgery on left shoulder to repair posterior tear in labrum (out for season),Michael Carter-Williams,1,0,,regular,2017,67,shoulder,torso
10218,2018-03-09,Orlando Magic,Aaron Gordon,concussion (DTD),Aaron Gordon,5,0,,regular,2017,66,head,head
10219,2018-03-09,New Orleans Pelicans,Anthony Davis,sprained left ankle (DTD),Anthony Davis,1,0,,regular,2017,65,ankle,lower leg
10220,2018-03-09,Detroit Pistons,Dwight Buycks,sprained left ankle (DTD),Dwight Buycks,2,0,,regular,2017,66,ankle,lower leg
10221,2018-03-09,Oklahoma City Thunder,Terrance Ferguson,concussion (out indefinitely),Terrance Ferguson,1,0,,regular,2017,68,head,head
10222,2018-03-10,Phoenix Suns,Devin Booker,strained left tricep (DTD),Devin Booker,1,0,,regular,2017,68,tricep,arm
10225,2018-03-10,Cleveland Cavaliers,Cedi Osman,strained left hip (out indefinitely),Cedi Osman,1,0,,regular,2017,66,hip,upper leg
10227,2018-03-10,Cleveland Cavaliers,Rodney Hood,strained lower back (DTD),Rodney Hood,1,0,,regular,2017,66,back,torso
10229,2018-03-11,Houston Rockets,James Harden,sore left knee (DTD),James Harden,1,0,,regular,2017,66,knee,knee
10231,2018-03-11,San Antonio Spurs,LaMarcus Aldridge,sore right knee (DTD),LaMarcus Aldridge,1,0,,regular,2017,67,knee,knee
10232,2018-03-11,New York Knicks,Enes Kanter,back spasms (DTD),Enes Kanter,1,0,,regular,2017,67,back,torso
10233,2018-03-11,Atlanta Hawks,Dennis Schroder,sprained left elbow (DTD),Dennis Schroder,1,0,,regular,2017,67,elbow,arm
10234,2018-03-11,Dallas Mavericks,Wesley Matthews / Wes Matthews Jr.,fractured right fibula (out for season),Wesley Matthews,1,0,,regular,2017,67,fibula,lower leg
10235,2018-03-12,Boston Celtics,Daniel Theis,torn meniscus in left knee (out for season),Daniel Theis,1,0,,regular,2017,68,knee,knee
10236,2018-03-12,Boston Celtics,Marcus Smart,sprained right thumb (out indefinitely),Marcus Smart,1,0,,regular,2017,68,finger,hand
10237,2018-03-12,Atlanta Hawks,Jaylen Morris,sprained left ankle (out for season),Jaylen Morris,1,0,,regular,2017,68,ankle,lower leg
10238,2018-03-12,Atlanta Hawks,Kent Bazemore,bone bruise in right knee (out for season),Kent Bazemore,1,0,,regular,2017,68,knee,knee
10239,2018-03-12,Utah Jazz,Raulzinho Neto / Raul Neto,fractured left wrist (out indefinitely),Raul Neto,1,0,,regular,2017,68,wrist,arm
10241,2018-03-13,Detroit Pistons,Reggie Bullock,back injury (DTD),Reggie Bullock,1,0,,regular,2017,67,back,torso
10243,2018-03-13,Brooklyn Nets,Jarrett Allen,sore left foot (DTD),Jarrett Allen,1,0,,regular,2017,68,foot,foot
10244,2018-03-13,Golden State Warriors,Draymond Green,sore right shoulder (DTD),Draymond Green,1,0,,regular,2017,68,shoulder,torso
10246,2018-03-13,Los Angeles Clippers,Avery Bradley,surgery to repair athletic pubalgia / sports hernia (out for season),Avery Bradley,1,0,,regular,2017,66,other,other
10248,2018-03-14,Boston Celtics,Kyrie Irving,sore left knee (DTD),Kyrie Irving,1,0,,regular,2017,68,knee,knee
10249,2018-03-14,Miami Heat,Josh Richardson,sore left foot (DTD),Josh Richardson,1,0,,regular,2017,69,foot,foot
10250,2018-03-14,Los Angeles Lakers,Kyle Kuzma,sprained right ankle (DTD),Kyle Kuzma,1,0,,regular,2017,68,ankle,lower leg
10251,2018-03-14,Indiana Pacers,Domantas Sabonis / Domas Sabonis,sprained left ankle (DTD),Domantas Sabonis,1,0,,regular,2017,69,ankle,lower leg
10252,2018-03-14,Houston Rockets,Zhou Qi / Qi Zhou,rib injury (DTD),Zhou Qi,2,0,,regular,2017,68,ribs,torso
10253,2018-03-15,New York Knicks,Lance Thomas,placed on IL for personal reasons,Lance Thomas,1,0,,regular,2017,69,personal reasons,healthy inactive
10258,2018-03-16,New York Knicks,Courtney Lee,personal reasons (DTD),Courtney Lee,1,0,,regular,2017,70,personal reasons,healthy inactive
10259,2018-03-16,Sacramento Kings,Vince Carter,placed on IL for personal reasons,Vince Carter,1,0,,regular,2017,70,personal reasons,healthy inactive
10260,2018-03-16,Philadelphia 76ers,Timothe Luwawu-Cabarrot,patellar tendinitis in right knee (DTD),Timothe Luwawu-Cabarrot,1,0,,regular,2017,68,knee,knee
10261,2018-03-16,Boston Celtics,Marcus Smart,surgery on right thumb (out indefinitely),Marcus Smart,1,0,,regular,2017,69,finger,hand
10262,2018-03-16,Chicago Bulls,Kris Dunn,sprained right toe (out for season),Kris Dunn,1,0,,regular,2017,69,toe,foot
10264,2018-03-17,New Orleans Pelicans,Rajon Rondo,rest (DTD),Rajon Rondo,1,0,,regular,2017,69,rest,rest
10265,2018-03-17,Phoenix Suns,Tyson Chandler,neck injury (out for season),Tyson Chandler,1,0,,regular,2017,71,neck,head
10266,2018-03-17,Phoenix Suns,Devin Booker,sprained right hand (out for season),Devin Booker,1,0,,regular,2017,71,hand,hand
10269,2018-03-17,Chicago Bulls,Noah Vonleh,sprained right toe (DTD),Noah Vonleh,1,0,,regular,2017,69,toe,foot
10270,2018-03-17,New York Knicks,Courtney Lee,placed on IL for personal reasons,Courtney Lee,1,0,,regular,2017,70,personal reasons,healthy inactive
10271,2018-03-17,Cleveland Cavaliers,Rodney Hood,strained lower back (DTD),Rodney Hood,1,0,,regular,2017,69,back,torso
10272,2018-03-17,Cleveland Cavaliers,Kyle Korver,personal reasons (death of brother) (DTD),Kyle Korver,1,0,,regular,2017,69,personal reasons,healthy inactive
10273,2018-03-17,Denver Nuggets,Gary Harris,right knee injury (DTD),Gary Harris,1,0,,regular,2017,70,knee,knee
10274,2018-03-18,Charlotte Hornets,Nicolas Batum,left Achilles tendinitis (DTD),Nicolas Batum,1,0,,regular,2017,71,achilles,lower leg
10279,2018-03-19,New York Knicks,Lance Thomas,placed on IL for personal reasons,Lance Thomas,1,0,,regular,2017,71,personal reasons,healthy inactive
10281,2018-03-19,Utah Jazz,Derrick Favors,sore left knee (DTD),Derrick Favors,1,0,,regular,2017,71,knee,knee
10283,2018-03-19,Memphis Grizzlies,Marc Gasol,illness (DTD),Marc Gasol,1,0,,regular,2017,70,sick,sick
10284,2018-03-19,Cleveland Cavaliers,Tyronn Lue,took leave of absence as head coach to address health issues,Tyronn Lue,1,0,,regular,2017,70,head,head
10286,2018-03-19,Atlanta Hawks,John Collins (Martin),sprained left ankle (DTD),John Collins,2,0,,regular,2017,71,ankle,lower leg
10287,2018-03-20,Toronto Raptors,DeMar DeRozan,bruised left thigh (DTD),DeMar DeRozan,1,0,,regular,2017,71,quad,upper leg
10288,2018-03-20,New Orleans Pelicans,Jrue Holiday,illness (DTD),Jrue Holiday,1,0,,regular,2017,71,sick,sick
10289,2018-03-20,Orlando Magic,Jonathon Simmons,bruised right wrist (out for season),Jonathon Simmons,1,0,,regular,2017,71,wrist,arm
10290,2018-03-20,Cleveland Cavaliers,Kyle Korver,personal reasons (death of brother) (DTD),Kyle Korver,1,0,,regular,2017,71,personal reasons,healthy inactive
10291,2018-03-21,Cleveland Cavaliers,Kyle Korver,placed on IL for personal reasons (death of brother),Kyle Korver,1,0,,regular,2017,71,personal reasons,healthy inactive
10292,2018-03-21,Memphis Grizzlies,Ivan Rabb,right heel injury (DTD),Ivan Rabb,1,0,,regular,2017,71,heel,foot
10293,2018-03-21,Charlotte Hornets,Nicolas Batum,sore left Achilles (DTD),Nicolas Batum,1,0,,regular,2017,72,achilles,lower leg
10294,2018-03-21,Sacramento Kings,Garrett Temple,sprained left ankle (out for season),Garrett Temple,1,0,,regular,2017,73,ankle,lower leg
10297,2018-03-21,Brooklyn Nets,Dante Cunningham,DNP,Dante Cunningham,1,0,,regular,2017,72,other,other
10298,2018-03-22,Golden State Warriors,Draymond Green,bruised pelvis (DTD),Draymond Green,1,0,,regular,2017,72,other,other
10299,2018-03-22,Houston Rockets,Chris Paul,sore left hamstring (DTD),Chris Paul,3,0,,regular,2017,72,hamstring,upper leg
10300,2018-03-22,Orlando Magic,Jonathan Isaac,sprained left foot (DTD),Jonathan Isaac,3,0,,regular,2017,72,foot,foot
10301,2018-03-22,Chicago Bulls,Antonio Blakeney,fractured left wrist (out for season),Antonio Blakeney,1,0,,regular,2017,72,wrist,arm
10303,2018-03-22,Memphis Grizzlies,Andrew Harrison,right wrist injury (DTD),Andrew Harrison,1,0,,regular,2017,72,wrist,arm
10304,2018-03-22,Atlanta Hawks,Dennis Schroder,rest (DTD),Dennis Schroder,1,0,,regular,2017,72,rest,rest
10308,2018-03-23,Minnesota Timberwolves,Derrick Rose,sprained right ankle (DTD),Derrick Rose,1,0,,regular,2017,73,ankle,lower leg
10309,2018-03-23,Boston Celtics,Kyrie Irving,surgery on left knee (out for season),Kyrie Irving,1,0,,regular,2017,72,knee,knee
10310,2018-03-23,Memphis Grizzlies,Ivan Rabb,right heel injury (DTD),Ivan Rabb,1,0,,regular,2017,73,heel,foot
10311,2018-03-23,Portland Trailblazers,Shabazz Napier,left big toe injury (DTD),Shabazz Napier,1,0,,regular,2017,72,toe,foot
10312,2018-03-24,New Orleans Pelicans,Rajon Rondo,sprained right wrist (DTD),Rajon Rondo,1,0,,regular,2017,74,wrist,arm
10313,2018-03-24,Golden State Warriors,Stephen Curry,sprained MCL in left knee (out indefinitely),Stephen Curry,1,0,,regular,2017,73,MCL,knee
10314,2018-03-24,Houston Rockets,Luc Richard Mbah a Moute / Luc Mbah a Moute,sore left knee (DTD),Luc Mbah a Moute,1,0,,regular,2017,73,knee,knee
10315,2018-03-24,New Orleans Pelicans,Nikola Mirotic,hip injury (DTD),Nikola Mirotic,1,0,,regular,2017,74,hip,upper leg
